t_s,status,latency_ms,note
163.479,200,231.17,
163.7,200,220.33,
163.924,200,224.64,
164.14,200,215.47,
164.35,200,210.42,
164.571,200,220.42,
164.783,200,212.55,
165.006,200,222.63,
165.354,200,347.72,
165.577,200,223.02,
165.932,200,354.96,
166.166,200,234.38,
166.38,200,214.45,
166.589,200,208.77,
166.803,200,214.07,
167.029,200,225.42,
167.258,200,229.35,
167.513,200,254.72,
167.733,200,219.92,
167.949,200,216.51,
168.172,200,222.95,
168.383,200,210.25,
168.607,200,224.54,
168.822,200,214.92,
169.033,200,211.28,
169.253,200,219.85,
169.466,200,213.06,
169.745,200,278.5,
169.956,200,211.31,
170.21,200,253.69,
170.427,200,217.16,
170.652,200,224.52,
170.869,200,217.59,
171.093,200,223.3,
171.312,200,219.31,
171.521,200,209.43,
171.747,200,225.76,
171.961,200,213.42,
172.171,200,210.43,
172.389,200,217.99,
172.604,200,214.93,
172.828,200,224.4,
173.044,200,215.33,
173.252,200,208.52,
173.469,200,216.34,
173.692,200,222.82,
173.922,200,230.83,
174.134,200,211.68,
174.348,200,213.44,
174.564,200,216.28,
174.781,200,216.84,
175.008,200,227.62,
175.229,200,220.88,
175.44,200,210.73,
175.658,200,218.11,
175.871,200,212.76,
176.092,200,221.39,
176.318,200,225.81,
176.529,200,210.28,
176.756,200,227.48,
176.978,200,222.04,
177.197,200,218.79,
177.423,200,226.24,
177.645,200,221.53,
177.879,200,234.26,
178.093,200,213.57,
178.304,200,211.35,
178.525,200,220.8,
178.74,200,215.49,
178.962,200,221.41,
179.178,200,216.3,
179.391,200,212.56,
179.615,200,223.94,
179.833,200,218.09,
180.054,200,221.49,
