t_s,status,latency_ms,note
35.617,200,208.78,
35.832,200,215.16,
36.036,200,203.83,
36.245,200,208.97,
36.467,200,222.11,
36.675,200,208.02,
36.922,200,246.31,
37.229,200,307.24,
37.615,200,386.39,
38.072,200,456.35,
38.509,200,437.29,
38.737,200,227.67,
38.945,200,208.09,
39.215,200,270.15,
39.42,200,205.05,
39.631,200,211.46,
39.85,200,218.25,
40.067,200,217.24,
40.28,200,213.23,
40.495,200,214.88,
40.714,200,218.55,
40.921,200,207.75,
41.13,200,208.74,
41.345,200,215.12,
41.563,200,217.17,
41.777,200,213.88,
41.981,200,204.11,
42.194,200,213.35,
42.417,200,222.73,
42.626,200,209.04,
42.828,200,202.16,
43.04,200,212.25,
43.259,200,218.38,
43.466,200,207.1,
43.68,200,214.46,
43.898,200,218.04,
44.104,200,205.47,
44.315,200,211.17,
44.536,200,220.97,
44.749,200,213.39,
44.963,200,213.99,
45.171,200,207.29,
45.385,200,214.07,
45.603,200,217.96,
45.817,200,214.45,
46.026,200,209.2,
46.233,200,206.7,
46.449,200,215.65,
46.659,200,210.4,
46.875,200,215.51,
47.089,200,214.6,
47.295,200,205.7,
47.511,200,215.57,
47.717,200,205.92,
47.925,200,208.65,
48.141,200,215.47,
48.347,200,206.16,
48.557,200,209.68,
48.776,200,219.62,
48.984,200,207.85,
49.191,200,207.2,
49.399,200,207.43,
49.605,200,206.12,
49.833,200,228.42,
50.045,200,211.25,
50.274,200,229.4,
50.503,200,228.84,
50.753,200,250.1,
50.972,200,218.5,
51.181,200,209.71,
51.398,200,217.2,
51.615,200,216.85,
51.867,200,251.34,
52.104,200,237.72,
52.382,200,277.99,
52.7,200,317.84,
53.216,200,515.89,
53.452,200,235.7,
53.665,200,213.38,
53.875,200,209.2,
54.099,200,223.99,
54.308,200,209.05,
54.541,200,233.25,
54.747,200,206.33,
54.954,200,207.0,
55.166,200,211.97,
55.374,200,207.58,
55.589,200,215.12,
55.799,200,210.33,
56.01,200,210.22,
56.232,200,222.56,
56.438,200,206.07,
56.651,200,212.67,
56.872,200,221.03,
57.083,200,210.69,
57.304,200,221.18,
57.526,200,221.82,
57.733,200,207.46,
57.947,200,214.27,
58.173,200,225.68,
58.382,200,208.8,
58.59,200,208.2,
58.798,200,207.75,
59.005,200,206.85,
59.212,200,207.52,
59.418,200,205.54,
59.628,200,209.71,
59.84,200,212.02,
60.047,200,206.92,
60.261,200,214.26,
60.521,200,259.54,
60.75,200,229.86,
60.991,200,240.12,
61.222,200,231.86,
61.45,200,227.81,
61.711,200,260.93,
61.954,200,243.14,
62.178,200,224.04,
62.39,200,211.13,
62.617,200,227.69,
62.823,200,206.16,
63.058,200,234.72,
63.337,200,278.64,
63.541,200,204.39,
63.752,200,210.92,
63.969,200,216.68,
64.18,200,211.55,
64.395,200,214.4,
64.614,200,218.78,
64.833,200,218.88,
65.05,200,217.27,
65.278,200,228.01,
65.514,200,236.27,
65.728,200,213.64,
65.949,200,220.98,
66.18,200,231.26,
66.394,200,213.5,
66.611,200,217.19,
66.824,200,212.89,
67.049,200,225.33,
67.256,200,206.65,
67.558,200,301.79,
67.784,200,226.19,
68.067,200,283.27,
68.287,200,220.32,
68.501,200,213.58,
68.715,200,214.04,
68.933,200,218.27,
69.176,200,242.71,
69.399,200,222.82,
69.614,200,215.12,
69.837,200,223.18,
70.05,200,212.72,
70.265,200,214.47,
70.485,200,220.71,
70.689,200,204.02,
70.904,200,214.7,
71.114,200,209.62,
71.316,200,202.34,
71.523,200,206.65,
71.739,200,216.05,
71.948,200,209.1,
72.173,200,225.18,
72.38,200,206.52,
72.616,200,235.73,
72.819,200,203.82,
73.028,200,208.17,
73.242,200,214.1,
73.449,200,207.64,
73.66,200,211.1,
73.869,200,208.67,
74.077,200,207.95,
74.289,200,212.14,
74.506,200,216.66,
74.717,200,211.12,
74.94,200,223.31,
75.152,200,211.78,
75.367,200,215.23,
75.574,200,206.49,
75.79,200,215.65,
76.009,200,219.46,
76.225,200,215.59,
76.438,200,213.6,
76.645,200,206.99,
76.86,200,214.74,
77.072,200,211.22,
77.375,200,303.23,data-service respondió con error
77.606,200,231.71,data-service respondió con error
77.797,200,190.46,data-service respondió con error
78.018,200,221.34,
78.253,200,235.0,
78.482,200,228.98,
78.701,200,218.28,
78.904,200,203.84,
79.137,200,232.3,
79.368,200,231.44,
79.573,200,204.44,
79.781,200,208.53,
79.983,200,201.86,
80.201,200,218.13,
80.425,200,223.31,
80.636,200,211.56,
80.856,200,220.25,
81.07,200,213.68,
81.289,200,218.46,
81.503,200,214.46,
81.709,200,206.21,
81.926,200,216.77,
82.159,200,232.66,
82.547,200,388.25,
83.106,200,558.67,
83.427,200,321.14,
83.666,200,239.28,
83.925,200,258.65,
84.14,200,215.24,data-service respondió con error
84.351,200,210.61,
84.544,200,192.82,data-service respondió con error
84.761,200,217.43,
84.966,200,204.5,
85.189,200,222.99,
85.395,200,206.11,
85.602,200,207.06,
85.813,200,211.15,
86.017,200,203.8,
86.232,200,214.93,
86.44,200,207.91,
86.642,200,202.56,
86.859,200,217.1,
87.062,200,202.95,
87.276,200,213.58,
87.481,200,204.78,
87.694,200,213.02,
87.898,200,204.63,
88.112,200,214.08,
88.317,200,204.33,
88.523,200,206.32,
88.739,200,216.08,
88.926,200,186.75,data-service respondió con error
89.139,200,212.75,
89.351,200,212.57,
89.564,200,212.72,
89.773,200,208.88,
89.978,200,205.1,
90.208,200,230.04,
90.419,200,210.47,
90.678,200,259.16,
90.891,200,213.46,
91.141,200,249.23,
91.352,200,211.53,
91.558,200,206.01,
91.763,200,204.52,
92.017,200,254.23,
92.224,200,206.69,
92.444,200,220.24,
92.655,200,210.97,
92.865,200,209.93,
93.043,200,178.59,data-service respondió con error
93.235,200,191.79,data-service respondió con error
93.438,200,203.08,
93.656,200,217.41,
93.861,200,205.26,
94.056,200,194.69,data-service respondió con error
94.269,200,212.98,
94.489,200,219.81,
94.702,200,213.64,
94.91,200,208.13,
95.114,200,203.73,
95.332,200,217.87,
95.544,200,212.3,
95.769,200,224.34,
95.978,200,209.25,
96.187,200,208.85,
96.67,200,483.42,
96.855,200,184.51,data-service respondió con error
97.07,200,215.25,
97.319,200,248.57,
97.635,200,316.2,
97.899,200,263.67,
98.26,200,361.67,
98.511,200,250.77,
98.718,200,207.41,
98.929,200,210.4,
99.164,200,235.43,
99.367,200,202.35,
99.571,200,204.33,
99.795,200,224.14,
100.01,200,214.42,
100.223,200,213.53,
100.433,200,209.61,
100.643,200,210.46,
100.846,200,202.44,
101.057,200,211.51,
101.259,200,201.98,
101.471,200,211.69,
101.679,200,207.54,
101.888,200,209.14,
102.1,200,212.42,
102.301,200,200.65,
102.509,200,207.73,
102.69,200,181.06,data-service respondió con error
102.899,200,209.32,
103.108,200,208.66,
103.311,200,203.04,
103.515,200,204.07,
103.723,200,208.22,
103.936,200,213.23,
104.146,200,209.3,
104.349,200,203.17,
104.569,200,220.04,
104.851,200,282.62,
105.064,200,212.33,
105.277,200,213.11,
105.457,200,179.99,data-service respondió con error
105.672,200,214.71,
105.879,200,207.49,
106.084,200,205.01,
106.28,200,195.38,data-service respondió con error
106.489,200,209.03,
106.704,200,215.43,
106.917,200,212.69,
107.127,200,210.42,
107.343,200,215.77,
107.559,200,215.87,
107.766,200,206.71,
107.983,200,217.74,
108.187,200,203.75,
108.397,200,209.42,
108.606,200,209.02,
108.811,200,205.28,
109.04,200,229.12,
109.26,200,220.34,
109.464,200,203.53,
109.651,200,187.43,data-service respondió con error
109.857,200,205.78,
110.068,200,210.53,
110.284,200,215.93,
110.49,200,206.25,
110.705,200,214.62,
110.919,200,214.22,
111.14,200,221.28,
111.351,200,211.01,
111.558,200,206.86,
111.797,200,238.78,
112.011,200,214.54,
112.258,200,246.98,
112.532,200,273.55,data-service respondió con error
112.74,200,208.01,
113.174,200,433.65,
113.427,200,252.96,
113.631,200,204.33,
113.844,200,212.63,
114.05,200,205.99,
114.226,200,176.07,data-service respondió con error
114.441,200,214.91,
114.641,200,199.91,
114.851,200,210.6,
115.062,200,211.06,
115.297,200,235.1,
115.534,200,236.38,
115.745,200,210.75,
115.957,200,212.59,
116.181,200,223.51,
116.386,200,204.98,
116.608,200,222.55,
116.82,200,211.38,
117.039,200,219.62,
117.249,200,209.41,
117.46,200,210.86,
117.667,200,207.22,
117.873,200,206.29,
118.094,200,221.07,
118.297,200,202.33,
118.499,200,202.06,
118.71,200,211.65,
118.93,200,219.72,
119.139,200,208.88,
119.344,200,204.66,
119.551,200,207.18,
119.767,200,216.21,
119.972,200,204.58,
120.194,200,222.65,
120.398,200,203.23,
120.615,200,217.41,
120.898,200,282.37,data-service respondió con error
121.122,200,224.29,
121.312,200,190.18,data-service respondió con error
121.498,200,186.19,data-service respondió con error
121.704,200,205.61,
121.93,200,225.69,
122.157,200,227.67,
122.372,200,214.8,
122.615,200,242.94,
122.821,200,205.47,
123.03,200,209.32,
123.247,200,217.5,
123.43,200,183.0,data-service respondió con error
123.64,200,209.44,
123.844,200,204.08,
124.062,200,217.36,
124.273,200,211.06,
124.468,200,195.7,data-service respondió con error
124.682,200,213.37,
124.89,200,208.03,
125.098,200,208.36,
125.315,200,216.71,
125.527,200,211.92,
125.744,200,217.46,
125.95,200,206.06,
126.16,200,209.88,
126.373,200,213.04,
126.553,200,179.41,data-service respondió con error
126.77,200,217.08,
127.015,200,244.86,
127.219,200,203.95,
127.46,200,240.98,
127.746,200,286.1,
127.971,200,225.51,
128.206,200,234.28,
128.417,200,211.75,data-service respondió con error
128.658,200,240.3,
128.882,200,224.34,
129.121,200,238.76,
129.333,200,212.38,
129.551,200,217.95,
129.757,200,205.68,
129.97,200,213.28,
130.192,200,221.63,
130.404,200,211.94,
130.61,200,206.43,
130.818,200,207.7,
131.033,200,214.83,
131.233,200,200.11,
131.448,200,215.38,
131.656,200,207.47,
131.867,200,211.54,
132.081,200,213.45,
132.299,200,217.98,
132.532,200,233.5,data-service respondió con error
132.74,200,207.49,
132.949,200,208.9,
133.156,200,207.72,
133.365,200,208.27,
133.581,200,216.21,
133.766,200,185.34,data-service respondió con error
133.984,200,217.25,
134.2,200,216.54,
134.41,200,209.5,
134.619,200,209.11,
134.831,200,211.97,
135.041,200,210.16,
135.251,200,210.28,
135.457,200,205.27,
135.672,200,215.41,
135.894,200,221.49,
136.136,200,242.65,
136.346,200,209.8,
136.551,200,205.16,
136.769,200,217.3,
136.979,200,210.11,
137.19,200,211.38,
137.404,200,213.56,
137.616,200,212.59,
137.823,200,207.21,
138.028,200,204.46,
138.244,200,215.95,
138.447,200,203.23,
138.666,200,218.95,
138.87,200,204.15,
139.107,200,236.61,
139.347,200,240.23,
139.563,200,216.15,
139.778,200,214.22,
139.968,200,190.38,data-service respondió con error
140.187,200,219.35,
140.404,200,217.12,
140.59,200,185.02,data-service respondió con error
140.802,200,212.04,
141.016,200,214.6,
141.224,200,207.93,
141.435,200,210.48,
141.637,200,202.69,
141.85,200,212.47,
142.059,200,209.11,
142.365,200,305.74,
142.661,200,295.98,
143.05,200,389.52,
143.304,200,253.57,
143.546,200,242.14,
143.775,200,228.6,
143.995,200,220.15,
144.198,200,203.69,
144.406,200,207.11,
144.616,200,210.57,
144.824,200,208.13,
145.039,200,214.39,
145.244,200,205.59,
145.463,200,218.33,
145.667,200,204.49,
145.874,200,206.64,
146.121,200,246.93,
146.329,200,208.39,
146.544,200,214.82,
146.765,200,220.69,
146.974,200,209.12,
147.184,200,210.05,data-service respondió con error
147.425,200,241.14,
147.664,200,238.41,
147.89,200,226.03,
148.126,200,236.14,
148.334,200,208.65,
148.54,200,205.87,
148.754,200,213.39,
148.967,200,212.83,
149.16,200,193.13,data-service respondió con error
149.367,200,207.03,
149.585,200,218.11,
149.796,200,211.37,
150.007,200,210.31,
150.225,200,217.86,
150.432,200,207.1,
150.618,200,185.93,data-service respondió con error
150.832,200,214.33,
151.096,200,263.67,
151.31,200,214.71,
151.496,200,185.5,data-service respondió con error
151.7,200,203.8,
151.916,200,216.37,
152.125,200,208.47,
152.344,200,219.3,
152.577,200,233.16,
152.786,200,208.65,
152.99,200,204.28,
153.203,200,213.08,
153.419,200,215.95,
153.633,200,213.4,
153.836,200,202.93,
154.061,200,225.95,
154.252,200,190.63,data-service respondió con error
154.47,200,218.16,
154.683,200,212.76,
154.895,200,212.22,
155.079,200,183.72,data-service respondió con error
155.292,200,212.47,
155.502,200,210.09,
155.72,200,218.35,
155.938,200,218.4,
156.129,200,190.98,data-service respondió con error
156.321,200,191.81,data-service respondió con error
156.53,200,208.74,
156.777,200,246.91,
156.983,200,205.64,
157.171,200,188.51,data-service respondió con error
157.491,200,320.06,
157.853,200,361.64,
158.274,200,421.15,
158.551,200,277.24,
158.759,200,207.56,
158.968,200,209.32,
159.213,200,245.24,
159.423,200,209.22,
159.643,200,220.22,
159.878,200,234.73,
160.107,200,229.63,
160.318,200,211.17,
160.509,200,190.42,data-service respondió con error
160.721,200,212.39,
160.932,200,210.16,
161.144,200,212.65,
161.353,200,208.93,
161.559,200,206.22,
161.774,200,214.31,
161.978,200,204.09,
162.196,200,217.88,
162.405,200,209.54,
162.618,200,212.78,
162.827,200,209.01,
163.037,200,210.21,
163.254,200,216.53,
163.459,200,205.18,
163.675,200,216.15,
163.879,200,203.36,
164.091,200,212.69,
164.31,200,218.37,
164.549,200,239.5,
164.767,200,217.76,
164.985,200,217.7,
165.192,200,206.68,
165.405,200,213.65,
165.613,200,208.04,
165.831,200,217.9,
166.045,200,213.95,
166.254,200,208.3,
166.469,200,215.79,
166.675,200,205.92,
166.887,200,211.74,
167.095,200,208.06,
167.318,200,222.96,
167.537,200,218.55,
167.743,200,206.58,
167.954,200,210.65,
168.169,200,214.95,
168.373,200,204.14,
168.59,200,216.43,
168.806,200,216.43,
169.014,200,207.62,data-service respondió con error
169.223,200,209.52,
169.433,200,210.1,
169.647,200,213.39,
169.86,200,213.3,
170.045,200,184.92,data-service respondió con error
170.26,200,215.06,
170.473,200,212.39,
170.662,200,189.18,data-service respondió con error
170.872,200,209.9,
171.083,200,211.2,
171.295,200,212.05,
171.475,200,179.8,data-service respondió con error
171.692,200,217.49,
171.91,200,218.02,
172.129,200,218.92,
172.495,200,365.64,
172.767,200,272.17,
173.076,200,308.42,
173.284,200,207.98,data-service respondió con error
173.491,200,207.02,
173.678,200,187.22,data-service respondió con error
173.886,200,207.93,
174.096,200,210.54,
174.311,200,214.92,
174.548,200,236.51,
174.764,200,215.92,
174.975,200,211.47,
175.184,200,209.01,
175.396,200,211.92,
175.608,200,211.98,
175.827,200,218.3,
176.047,200,220.6,
176.258,200,211.12,
176.471,200,213.05,
176.682,200,210.78,
176.906,200,223.65,
177.111,200,204.96,
177.307,200,196.11,data-service respondió con error
177.529,200,221.71,
177.74,200,210.88,
177.945,200,205.56,
178.165,200,220.23,
178.37,200,204.21,data-service respondió con error
178.597,200,227.11,
178.814,200,216.78,
179.023,200,209.36,
179.237,200,213.64,
179.447,200,210.75,
179.669,200,221.95,
179.88,200,210.64,
180.101,200,221.25,
180.318,200,216.45,
180.526,200,208.46,
180.745,200,219.01,
180.953,200,208.15,
181.214,200,260.44,
181.434,200,219.88,
181.64,200,206.69,
181.852,200,211.12,
182.057,200,205.49,
182.263,200,206.21,
182.526,200,262.85,
182.731,200,205.01,
182.934,200,202.43,
183.15,200,216.38,
183.365,200,214.85,
183.574,200,208.54,
183.762,200,188.79,data-service respondió con error
183.985,200,222.25,
184.197,200,212.61,
184.41,200,212.6,
184.618,200,208.21,
184.838,200,220.12,
185.046,200,207.8,
185.272,200,225.62,
185.48,200,208.6,
185.698,200,217.57,
185.916,200,218.64,
186.139,200,222.33,
186.352,200,213.46,
186.557,200,204.62,
186.765,200,208.15,
186.976,200,210.77,
187.183,200,207.18,
187.418,200,234.4,data-service respondió con error
187.698,200,280.28,
187.938,200,240.25,
188.153,200,215.25,
188.413,200,259.36,data-service respondió con error
188.643,200,230.4,
188.862,200,218.81,
189.048,200,185.71,data-service respondió con error
189.261,200,213.53,
189.471,200,209.82,
189.698,200,226.85,
189.927,200,228.87,
190.148,200,221.12,
190.367,200,218.49,
190.579,200,212.4,
190.787,200,208.36,
191.01,200,223.14,
191.217,200,206.16,
191.411,200,194.27,data-service respondió con error
191.62,200,208.85,
191.83,200,210.07,
192.047,200,217.31,
192.259,200,211.64,
192.479,200,219.9,
192.718,200,238.77,
192.924,200,206.71,
193.23,200,305.65,
193.439,200,209.05,
193.655,200,215.65,
193.865,200,209.79,
194.07,200,205.35,
194.259,200,189.39,data-service respondió con error
194.457,200,197.88,data-service respondió con error
194.679,200,221.59,
194.92,200,240.92,
195.142,200,222.2,
195.334,200,192.02,data-service respondió con error
195.54,200,206.21,
195.756,200,216.02,
195.963,200,206.85,
196.178,200,214.71,
196.389,200,211.21,
196.602,200,212.82,
196.819,200,217.38,
197.03,200,210.21,
197.241,200,210.91,
197.455,200,214.61,
197.646,200,190.6,data-service respondió con error
197.857,200,211.6,
198.077,200,220.03,data-service respondió con error
198.286,200,208.9,
198.468,200,181.4,data-service respondió con error
198.69,200,222.42,
198.903,200,212.79,
199.126,200,222.87,
199.332,200,206.48,
199.548,200,215.07,
199.768,200,219.93,
199.977,200,209.26,
200.209,200,231.99,
200.42,200,211.33,
200.633,200,212.88,
200.85,200,217.11,
201.059,200,209.07,
201.29,200,230.8,
201.498,200,208.23,
201.702,200,203.78,
201.924,200,221.72,
202.13,200,206.51,
202.567,200,436.38,
203.011,200,444.47,
203.581,200,569.47,
203.818,200,237.0,
204.026,200,208.43,
204.24,200,213.4,
204.459,200,218.89,
204.67,200,210.76,
204.885,200,215.56,
205.093,200,208.01,
205.324,200,231.13,
205.536,200,211.66,
205.745,200,208.69,
205.957,200,212.38,
206.168,200,210.44,
206.378,200,210.66,
206.585,200,207.2,
206.768,200,182.31,data-service respondió con error
206.983,200,214.87,
207.185,200,202.58,
207.395,200,210.11,
207.611,200,215.31,
207.815,200,204.67,
208.03,200,215.05,
208.246,200,215.07,
208.452,200,206.63,
208.665,200,212.88,
208.876,200,210.71,
209.097,200,220.74,
209.308,200,211.25,
209.514,200,205.73,
209.746,200,232.49,
209.956,200,209.59,
210.187,200,231.58,
210.416,200,228.44,
210.627,200,211.37,
210.854,200,227.11,
211.066,200,211.84,
211.333,200,267.14,
211.55,200,216.58,
211.763,200,212.75,
211.977,200,213.93,
212.185,200,208.52,
212.39,200,205.02,
212.617,200,226.71,
212.814,200,196.94,data-service respondió con error
213.021,200,206.72,
213.231,200,209.98,
213.414,200,183.26,data-service respondió con error
213.605,200,190.74,data-service respondió con error
213.814,200,209.12,
214.041,200,227.39,
214.256,200,214.78,
214.471,200,214.99,
214.692,200,220.5,
214.907,200,214.99,
215.116,200,209.48,
215.333,200,217.09,
215.52,200,186.64,data-service respondió con error
215.717,200,196.9,data-service respondió con error
215.944,200,227.53,
216.172,200,227.86,
216.387,200,215.22,
216.594,200,206.22,
216.817,200,223.26,
217.002,200,184.95,data-service respondió con error
217.229,200,226.66,
217.618,200,389.66,
217.899,200,280.91,data-service respondió con error
218.317,200,417.89,
218.532,200,215.13,
218.744,200,212.05,
218.966,200,221.69,
219.212,200,245.95,
219.424,200,211.77,
219.637,200,213.53,
219.856,200,218.53,
220.09,200,233.68,
220.304,200,214.94,
220.525,200,220.68,
220.741,200,215.79,
220.956,200,215.49,
221.179,200,222.32,
221.387,200,208.61,
221.581,200,193.7,data-service respondió con error
221.81,200,228.59,
222.014,200,204.62,
222.229,200,215.07,
222.436,200,206.33,
222.628,200,191.72,data-service respondió con error
222.835,200,207.17,
223.058,200,223.18,
223.271,200,212.82,
223.483,200,211.82,
223.696,200,213.62,
223.915,200,218.63,
224.137,200,221.83,
224.357,200,220.17,
224.576,200,218.81,
224.796,200,220.01,
225.015,200,219.44,
225.236,200,220.72,
225.446,200,210.1,
225.671,200,225.34,
225.893,200,221.34,data-service respondió con error
226.111,200,218.42,
226.334,200,223.09,
226.544,200,209.68,
226.752,200,207.59,
226.971,200,219.01,
227.176,200,205.39,
227.398,200,222.27,
227.623,200,224.28,
227.832,200,209.85,
228.037,200,204.25,
228.254,200,217.58,
228.44,200,185.78,data-service respondió con error
228.658,200,217.76,
228.862,200,203.94,
229.061,200,199.12,data-service respondió con error
229.281,200,220.17,
229.464,200,183.05,data-service respondió con error
229.681,200,216.98,
229.904,200,223.15,
230.126,200,221.76,
230.319,200,192.95,data-service respondió con error
230.533,200,213.7,
230.746,200,212.73,
230.971,200,225.06,
231.191,200,220.29,
231.419,200,227.97,
231.632,200,212.58,
231.86,200,228.49,
232.071,200,210.58,
232.413,200,342.31,
232.7,200,286.43,
233.046,200,346.69,
233.338,200,291.66,
233.548,200,209.66,
233.756,200,208.26,
234.005,200,248.78,
234.214,200,209.31,
234.445,200,231.33,
234.633,200,187.27,data-service respondió con error
234.848,200,215.18,
235.067,200,218.91,
235.27,200,203.46,
235.481,200,210.9,
235.69,200,209.0,
235.899,200,208.9,
236.107,200,207.9,data-service respondió con error
236.287,200,180.09,data-service respondió con error
236.501,200,213.8,
236.709,200,207.58,
236.896,200,187.84,data-service respondió con error
237.108,200,211.38,
237.314,200,206.46,
237.529,200,214.2,
237.735,200,206.47,
237.948,200,213.07,
238.16,200,212.33,
238.372,200,211.5,
238.583,200,211.36,
238.805,200,221.07,
239.021,200,215.96,
239.239,200,218.05,
239.445,200,205.99,
239.654,200,208.86,
239.868,200,214.29,
240.084,200,216.2,
240.304,200,220.44,
240.513,200,208.66,
240.725,200,211.58,
240.942,200,217.52,
241.161,200,218.52,
241.453,200,292.01,
241.668,200,215.59,
241.882,200,213.92,
242.109,200,226.5,
242.321,200,212.39,
242.582,200,260.43,
242.766,200,183.77,data-service respondió con error
242.973,200,207.62,
243.184,200,210.46,
243.397,200,212.91,
243.612,200,215.46,
243.819,200,206.98,
244.044,200,225.36,
244.259,200,214.12,
244.487,200,228.61,
244.699,200,211.7,
244.913,200,214.11,
245.128,200,214.75,
245.341,200,212.87,
245.548,200,207.38,
245.768,200,219.9,
245.958,200,190.1,data-service respondió con error
246.175,200,216.95,
246.392,200,217.14,
246.602,200,209.43,
246.817,200,214.97,
247.032,200,214.94,
247.24,200,207.9,
247.483,200,243.52,
247.755,200,271.98,
247.97,200,214.37,
248.203,200,233.93,
248.445,200,241.71,
248.67,200,224.57,
248.879,200,209.5,
249.118,200,239.05,
249.335,200,216.38,
249.551,200,216.7,
249.742,200,190.31,data-service respondió con error
249.952,200,210.38,
250.181,200,229.07,
250.395,200,213.81,
250.611,200,215.78,
250.829,200,218.28,
251.038,200,209.09,
251.254,200,216.17,
251.468,200,213.93,
251.671,200,202.57,
251.886,200,215.02,
252.103,200,217.3,
252.311,200,208.0,
252.53,200,218.23,
252.734,200,204.44,
252.939,200,205.25,
253.163,200,223.92,
253.353,200,190.1,data-service respondió con error
253.564,200,210.57,
253.781,200,216.72,
254.008,200,227.14,
254.221,200,213.24,
254.433,200,211.55,
254.644,200,210.85,
254.874,200,230.45,
255.084,200,210.35,
255.305,200,220.77,
255.518,200,212.38,
255.728,200,209.92,
255.949,200,221.46,
256.169,200,219.87,
256.393,200,223.87,
256.601,200,208.49,
256.807,200,205.31,
257.023,200,216.79,
257.208,200,184.35,data-service respondió con error
257.419,200,211.13,
257.625,200,206.12,
257.832,200,206.76,
258.037,200,204.89,
258.253,200,216.0,
258.457,200,203.97,
258.668,200,211.69,
258.881,200,212.84,
259.077,200,195.45,data-service respondió con error
259.286,200,209.27,
259.503,200,217.32,
259.865,200,361.45,
260.115,200,249.7,
260.321,200,206.7,
260.51,200,188.97,data-service respondió con error
260.693,200,182.9,data-service respondió con error
260.908,200,214.51,
261.119,200,211.57,
261.332,200,213.01,
261.534,200,201.31,data-service respondió con error
261.75,200,216.63,
261.969,200,218.49,
262.22,200,250.67,
262.632,200,412.13,
262.915,200,283.07,data-service respondió con error
263.546,200,631.08,
263.787,200,240.82,
264.008,200,221.55,
264.222,200,213.19,
264.444,200,222.76,
264.656,200,211.71,
264.848,200,191.96,data-service respondió con error
265.06,200,211.54,
265.275,200,215.56,
265.495,200,219.29,
265.701,200,206.79,
265.914,200,212.81,
266.12,200,205.9,
266.335,200,215.14,
