t_s,status,latency_ms,note
145.005,200,214.51,
145.227,200,222.13,
145.432,200,205.45,
145.659,200,226.14,
145.868,200,209.33,
146.079,200,210.95,
146.35,200,270.98,
146.559,200,209.21,
146.774,200,215.24,
146.985,200,210.69,
147.2,200,214.81,
147.412,200,211.69,
147.617,200,205.63,
147.839,200,221.35,
148.049,200,210.07,
148.259,200,210.07,
148.487,200,228.46,
148.704,200,216.91,
148.924,200,219.96,
149.14,200,215.53,
149.349,200,209.44,
149.56,200,211.28,
149.764,200,203.08,
149.974,200,210.95,
150.181,200,206.02,
150.387,200,205.99,
150.604,200,217.75,
150.887,200,283.18,
151.094,200,206.87,
151.308,200,213.68,
151.514,200,205.55,
151.694,200,180.07,data-service respondió con error
151.904,200,209.97,
152.118,200,214.06,
152.357,200,239.43,
152.561,200,204.21,
152.786,200,224.01,
153.0,200,214.88,
153.202,200,202.05,
153.418,200,215.31,
153.626,200,208.3,
153.836,200,209.57,
154.05,200,214.07,
154.258,200,207.93,
154.471,200,213.63,
154.684,200,212.21,
154.892,200,207.97,
155.106,200,213.99,
155.317,200,210.99,
155.535,200,218.63,
155.764,200,228.69,
156.002,200,237.6,
156.216,200,214.08,
156.435,200,219.47,
156.642,200,206.35,data-service respondió con error
156.867,200,225.38,
157.097,200,229.49,
157.312,200,215.12,
157.554,200,242.57,
157.757,200,202.7,
157.98,200,222.81,
158.187,200,207.53,
158.369,200,181.2,data-service respondió con error
158.599,200,230.79,
158.817,200,217.53,
159.044,200,227.24,
159.25,200,206.23,
159.438,200,187.21,data-service respondió con error
159.653,200,214.88,
159.86,200,207.19,
160.073,200,213.05,
160.283,200,209.94,
160.501,200,218.04,
160.762,200,260.93,
160.968,200,205.95,
161.169,200,200.92,
161.381,200,212.29,
161.568,200,186.98,data-service respondió con error
161.778,200,209.99,
161.99,200,211.53,
162.172,200,182.88,data-service respondió con error
162.39,200,217.92,
162.572,200,181.92,data-service respondió con error
162.779,200,206.52,data-service respondió con error
162.986,200,207.02,
163.203,200,217.5,
163.417,200,213.12,
163.624,200,206.94,
163.838,200,214.11,
164.047,200,209.25,
164.258,200,210.8,
164.484,200,226.05,
164.688,200,204.16,
164.885,200,196.64,data-service respondió con error
165.09,200,205.0,
165.296,200,206.29,
165.506,200,210.03,
165.751,200,244.54,
165.968,200,217.41,
166.172,200,204.33,
166.414,200,241.29,
166.622,200,207.98,
166.836,200,214.62,
167.045,200,208.81,
167.226,200,180.97,data-service respondió con error
167.459,200,232.49,
167.667,200,207.96,
167.92,200,253.54,
168.177,200,256.72,
168.398,200,221.5,
168.631,200,232.38,data-service respondió con error
168.852,200,221.17,
169.128,200,275.88,
169.319,200,191.06,data-service respondió con error
169.528,200,208.84,
169.719,200,190.68,data-service respondió con error
169.928,200,209.61,
170.162,200,233.89,
170.366,200,203.52,data-service respondió con error
170.613,200,247.16,
170.863,200,249.72,data-service respondió con error
171.12,200,257.57,
171.639,200,518.59,data-service respondió con error
171.9,200,260.75,
172.145,200,245.8,
172.375,200,229.28,
172.58,200,205.06,data-service respondió con error
172.804,200,224.03,
173.018,200,214.59,
173.248,200,229.77,
173.459,200,210.41,
173.68,200,221.1,
173.865,200,185.06,data-service respondió con error
174.078,200,212.83,
174.3,200,222.72,
174.517,200,216.58,
174.735,200,218.33,
174.918,200,182.13,data-service respondió con error
175.125,200,207.36,
175.333,200,207.95,
175.538,200,204.75,
175.744,200,205.95,
175.929,200,185.55,data-service respondió con error
176.139,200,210.05,
176.363,200,223.79,
176.579,200,215.4,
176.792,200,212.86,
176.976,200,183.93,data-service respondió con error
177.191,200,215.4,
177.408,200,217.07,
177.623,200,214.59,
177.837,200,214.28,
178.052,200,214.83,
178.264,200,212.4,
178.47,200,205.46,data-service respondió con error
178.678,200,208.49,
178.892,200,213.9,
179.113,200,221.12,
179.334,200,220.79,
179.565,200,230.87,
179.75,200,184.72,data-service respondió con error
179.963,200,213.07,
180.159,200,195.81,data-service respondió con error
