t_s,status,latency_ms,note
70.814,200,229.58,
71.035,200,221.02,
71.273,200,238.16,
71.542,200,268.65,
71.787,200,244.91,
72.051,200,264.62,
72.298,200,246.89,
72.528,200,230.27,
72.763,200,234.34,
72.991,200,227.84,
73.216,200,225.13,
73.45,200,234.35,
73.667,200,217.36,
73.894,200,226.3,
74.169,200,275.22,
74.428,200,258.81,
74.675,200,247.14,
74.899,200,224.01,
75.128,200,229.21,
75.363,200,235.25,
75.579,200,215.89,
75.802,200,222.14,
76.016,200,214.61,
76.232,200,215.5,
76.452,200,219.71,
76.678,200,226.86,
77.207,200,528.1,
77.465,200,258.13,
77.675,200,210.73,
77.905,200,229.57,
78.125,200,219.85,
78.351,200,226.24,
78.595,200,243.33,
78.808,200,213.73,
79.034,200,225.41,
79.25,200,216.38,
79.485,200,234.94,
79.709,200,223.51,
79.919,200,209.93,
80.146,200,227.01,
80.362,200,216.24,
80.606,200,244.31,
80.831,200,225.09,
81.048,200,216.34,
81.271,200,223.43,
81.493,200,222.17,
81.743,200,249.88,
82.169,200,425.43,
82.462,200,293.73,
82.794,200,331.19,
83.047,200,253.63,
83.263,200,216.21,
83.562,200,298.15,data-service respondió con error
83.835,200,273.0,
84.044,200,209.01,data-service respondió con error
84.262,200,218.27,data-service respondió con error
84.679,200,417.15,
85.603,200,924.23,
85.884,200,280.43,
86.106,200,222.39,
86.332,200,225.92,
86.601,200,268.43,data-service respondió con error
87.362,200,761.71,
87.614,200,251.09,
88.337,200,723.21,
89.094,200,756.96,
89.353,200,259.3,
89.579,200,226.01,
90.302,200,722.93,
91.108,200,805.88,data-service respondió con error
91.874,200,766.19,
92.127,200,252.82,
92.85,200,722.49,
93.073,200,222.99,data-service respondió con error
93.777,200,704.21,data-service respondió con error
94.043,200,266.06,
94.756,200,713.53,
95.511,200,754.21,
95.752,200,240.91,
96.465,200,713.87,
97.182,200,716.92,data-service respondió con error
97.929,200,746.41,data-service respondió con error
98.705,200,775.83,
98.96,200,255.82,
99.195,200,234.61,
99.421,200,226.26,
99.64,200,218.62,
100.358,200,717.6,
100.617,200,258.92,
100.825,200,208.0,
101.024,200,199.78,data-service respondió con error
101.736,200,711.36,
101.976,200,239.89,
102.263,200,287.58,
103.004,200,741.08,
103.756,200,751.58,
104.583,200,827.09,data-service respondió con error
105.308,200,724.84,data-service respondió con error
106.07,200,762.42,
106.819,200,748.21,
107.558,200,739.14,
108.281,200,723.57,data-service respondió con error
109.004,200,722.25,data-service respondió con error
109.744,200,740.45,data-service respondió con error
110.49,200,745.9,
111.252,200,761.97,
112.037,200,784.78,
112.783,200,745.83,
113.53,200,747.52,
114.293,200,762.79,
115.05,200,757.22,
115.801,200,751.1,
116.554,200,752.79,
117.296,200,741.49,
118.033,200,737.57,
118.779,200,745.66,
119.537,200,758.01,
120.277,200,740.1,
121.026,200,749.02,
121.845,200,818.74,
122.565,200,720.41,data-service respondió con error
123.319,200,753.7,
124.14,200,820.68,
124.915,200,775.13,
125.666,200,751.12,
126.418,200,752.06,
127.147,200,728.96,data-service respondió con error
128.235,200,1088.25,data-service respondió con error
128.981,200,745.53,
129.744,200,763.35,
130.472,200,727.95,data-service respondió con error
131.222,200,749.85,
131.982,200,759.67,
132.725,200,743.13,
133.475,200,750.05,
134.218,200,742.72,
135.011,200,792.77,
135.736,200,725.82,data-service respondió con error
136.488,200,751.67,
137.232,200,744.03,
137.957,200,725.07,data-service respondió con error
138.684,200,726.89,data-service respondió con error
139.444,200,760.09,
140.201,200,757.07,
140.958,200,756.47,
141.76,200,802.51,
142.665,200,904.87,
143.451,200,785.81,data-service respondió con error
144.196,200,745.12,
144.974,200,777.94,
145.718,200,743.86,
146.48,200,761.72,
147.222,200,742.65,
147.942,200,719.94,data-service respondió con error
148.684,200,742.05,
149.416,200,731.05,data-service respondió con error
150.165,200,749.69,
150.918,200,752.81,
151.67,200,752.25,
152.472,200,802.1,
153.22,200,747.43,
153.981,200,760.96,
154.762,200,781.56,
155.505,200,742.5,
156.234,200,728.75,data-service respondió con error
157.022,200,787.74,
157.877,200,855.62,data-service respondió con error
158.663,200,785.68,
159.454,200,791.5,
160.221,200,766.84,
160.994,200,772.49,
161.74,200,746.25,
162.497,200,756.73,data-service respondió con error
163.244,200,747.18,data-service respondió con error
164.003,200,758.65,
164.74,200,737.83,data-service respondió con error
165.496,200,755.61,
166.229,200,733.35,
166.985,200,755.9,
167.731,200,745.56,
168.473,200,741.57,
169.198,200,725.03,data-service respondió con error
169.938,200,740.45,data-service respondió con error
170.689,200,750.53,
171.411,200,722.64,
172.183,200,771.51,
173.141,200,958.23,
173.886,200,744.9,
174.642,200,756.41,
175.403,200,760.13,
176.156,200,753.82,
176.875,200,718.34,data-service respondió con error
177.588,200,713.23,
178.315,200,726.45,data-service respondió con error
179.011,200,696.54,data-service respondió con error
179.744,200,733.36,data-service respondió con error
180.515,200,770.71,
181.269,200,754.27,
182.03,200,760.88,
182.865,200,834.25,
183.635,200,770.67,
184.364,200,728.69,
185.086,200,721.77,data-service respondió con error
185.83,200,744.59,
186.587,200,756.12,
187.735,200,1148.8,
188.659,200,923.39,
189.377,200,717.89,data-service respondió con error
190.107,200,730.45,
190.861,200,753.31,
191.596,200,735.46,data-service respondió con error
192.343,200,747.32,
193.027,200,684.12,data-service respondió con error
193.773,200,745.83,
194.548,200,774.5,
195.294,200,745.69,
196.021,200,727.02,data-service respondió con error
196.738,200,717.83,data-service respondió con error
197.482,200,743.57,
198.165,200,682.59,data-service respondió con error
198.917,200,752.39,
199.651,200,733.8,data-service respondió con error
200.386,200,735.39,data-service respondió con error
201.111,200,724.35,data-service respondió con error
201.9,200,789.72,
202.689,200,788.95,
203.417,200,727.36,
204.186,200,769.05,
204.922,200,736.19,data-service respondió con error
205.644,200,721.98,data-service respondió con error
206.396,200,752.09,
207.143,200,746.91,
207.885,200,742.21,
208.603,200,718.09,data-service respondió con error
209.364,200,760.41,
210.113,200,749.59,
210.872,200,758.35,
211.618,200,746.43,
212.364,200,745.76,
213.163,200,799.35,
213.913,200,749.31,
214.683,200,770.6,
215.471,200,787.15,
216.226,200,755.08,
216.976,200,750.39,
217.702,200,726.2,data-service respondió con error
218.428,200,725.31,data-service respondió con error
219.19,200,762.18,
219.978,200,788.48,
220.722,200,744.14,
221.446,200,723.32,data-service respondió con error
222.189,200,743.22,
222.873,200,683.45,data-service respondió con error
223.622,200,749.24,
224.338,200,716.22,
225.1,200,761.98,
225.82,200,720.23,data-service respondió con error
226.566,200,745.5,
227.307,200,741.36,
228.047,200,739.89,
228.762,200,715.14,data-service respondió con error
229.52,200,757.79,
230.272,200,751.91,
230.995,200,722.63,
231.748,200,753.6,
232.65,200,902.15,
233.388,200,737.33,data-service respondió con error
234.143,200,754.86,
234.903,200,760.07,
235.651,200,747.99,
236.367,200,715.97,
237.109,200,741.96,
237.826,200,717.59,
238.569,200,742.74,
239.333,200,764.31,
240.075,200,741.64,
240.826,200,751.22,
241.571,200,744.97,
242.285,200,713.9,data-service respondió con error
243.002,200,716.67,
243.829,200,827.31,
244.571,200,742.14,data-service respondió con error
245.321,200,749.52,
246.059,200,737.82,data-service respondió con error
246.857,200,798.57,
247.664,200,806.73,
248.419,200,755.13,
249.178,200,759.21,
249.945,200,766.73,
250.674,200,729.2,
251.434,200,759.42,data-service respondió con error
252.205,200,770.63,
252.954,200,749.32,
253.693,200,739.32,
254.471,200,777.93,
255.229,200,758.17,
255.979,200,750.07,
256.706,200,726.08,
257.449,200,742.99,
258.17,200,721.12,data-service respondió con error
258.885,200,715.39,data-service respondió con error
259.654,200,769.09,
260.372,200,717.62,data-service respondió con error
261.129,200,757.37,
261.986,200,856.78,
262.735,200,749.25,data-service respondió con error
263.459,200,724.17,data-service respondió con error
264.181,200,721.5,
264.914,200,733.11,data-service respondió con error
265.664,200,749.9,
266.418,200,754.42,
267.173,200,754.56,
267.919,200,746.14,
268.642,200,722.88,data-service respondió con error
269.404,200,761.43,
270.154,200,749.98,
270.907,200,752.96,
271.649,200,742.24,
272.373,200,724.64,data-service respondió con error
273.119,200,745.26,
273.917,200,798.02,
274.627,200,709.85,data-service respondió con error
275.372,200,745.51,
276.086,200,714.23,
276.809,200,722.55,data-service respondió con error
277.675,200,865.9,
278.43,200,754.77,
279.196,200,766.48,
279.98,200,784.2,
280.703,200,722.51,data-service respondió con error
281.429,200,726.12,data-service respondió con error
282.141,200,711.86,
282.868,200,726.81,data-service respondió con error
283.609,200,741.69,
284.363,200,753.66,
285.062,200,698.77,data-service respondió con error
285.814,200,752.24,
286.538,200,723.42,data-service respondió con error
287.29,200,751.91,
288.016,200,725.98,
288.761,200,745.05,
289.515,200,753.92,
290.269,200,754.29,
291.023,200,754.16,
291.758,200,735.29,data-service respondió con error
292.641,200,883.0,
293.454,200,812.66,
294.166,200,712.17,
294.923,200,757.0,
295.669,200,745.75,
296.421,200,752.2,
297.167,200,745.76,
297.93,200,763.1,
298.658,200,728.07,data-service respondió con error
299.409,200,751.07,
300.139,200,730.01,data-service respondió con error
300.869,200,729.24,data-service respondió con error
301.613,200,744.12,
302.33,200,716.69,data-service respondió con error
303.075,200,745.44,
303.835,200,759.83,
304.655,200,820.4,
305.398,200,742.24,
306.172,200,774.69,
306.902,200,730.09,
307.673,200,770.65,
